,title,feed_type,link,description,date,image,publisher,stocks,_id
2035,"Nifty needs to hold 18050 to extend rally to 18250-18500; watch ITC, SBI, ONGC stocks for action",news-article,https://www.financialexpress.com/market/cafeinvest/nifty-needs-to-hold-18050-to-extend-rally-to-18250-18500-watch-itc-sbi-ongc-stocks-for-action/2349588/,Option data suggests a broader trading range in between 17700 to 18500 zones while an immediate trading range in between 17850 to 18300 zones.,2021-10-14 08:27:25.000,https://pocket-image-cache.com/direct?url=http://images.financialexpress.com/2021/10/Stock-REU2-5.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/financialexpress.png', 'id': 'www.financialexpress.com', 'name': 'Financial Express'}","[{'sid': 'IDTI'}, {'sid': 'ITC'}, {'sid': 'MIRA'}, {'sid': 'ONGC'}, {'sid': 'SBI'}, {'sid': '.NSEI'}]",61679d2f62940252b68cccb1
2036,1 arrested for fraudulently claiming ITC of Rs 134 crore,news-article,https://www.businesstoday.in/latest/economy/story/1-arrested-for-fraudulently-claiming-itc-of-rs-134-crore-309286-2021-10-13?utm_source=rssfeed,"The accused is remanded to judicial custody by the Metropolitan Magistrate, Patiala House Courts for a period of 14 days.",2021-10-13 17:30:00.000,https://pocket-image-cache.com/direct?url=http://akm-img-a-in.tosshub.com/businesstoday/images/story/202110/fm_1-sixteen_nine.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businesstoday.png', 'id': 'www.businesstoday.in', 'name': 'Business Today'}",[{'sid': 'ITC'}],6166d7100444d54af03dce55
2037,Delhi GST Officers Busts Fictitious Exporter Network for Rs 134 Crore ITC Fraud,news-article,https://www.news18.com/news/business/delhi-gst-officers-busts-fictitious-exporter-network-for-rs-134-crore-itc-fraud-4318391.html,"The officers of CGST Commissionerate, Delhi East, carried out a detailed analysis and busted the network.",2021-10-13 15:35:58.000,https://pocket-image-cache.com/direct?url=http://images.news18.com/ibnlive/uploads/2021/08/1628312286_untitled-design-33-1600x900.png,"{'logo': 'https://assets.tickertape.in/images/news-publishers/news18.png', 'id': 'www.news18.com', 'name': 'News18'}",[{'sid': 'ITC'}],6166b2a00444d54af03dccb7
2038,Delhi GST officers busts fictitious exporter network for ₹134 crore ITC fraud,news-article,https://www.livemint.com/news/india/delhi-gst-officers-busts-fictitious-exporter-network-for-rs-134-crore-itc-fraud-11634118358405.html,"The Finance Ministry said that based on risk analysis, M/s Vibe Tradex, engaged in export of Pan Masala, chewing tobacco, FMCG goods etc, was identified for scrutiny.",2021-10-13 15:23:51.000,https://pocket-image-cache.com/direct?url=http://images.livemint.com/img/2021/10/13/600x338/fraud-kzlE--621x414@LiveMint_1634118800194.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/livemint.png', 'id': 'www.livemint.com', 'name': 'Livemint'}",[{'sid': 'ITC'}],6166b0670444d54af03dcc8f
2039,"Stocks in news: Zee Entertainment Enterprises, Tata Motors, Maruti Suzuki, HFCL and more",news-article,https://www.businesstoday.in/markets/stocks/story/stocks-in-news-zee-entertainment-enterprises-tata-motors-maruti-suzuki-hfcl-and-more-309093-2021-10-12?utm_source=rssfeed,"On October 11, Sensex rose 77 points to end at a record closing high of 60,136 on Monday, tracking gains in index heavyweights HDFC Bank, ICICI Bank, and ITC. Nifty rose 50.75 points or 0.28 per cent to its all-time closing high of 17,945.95.",2021-10-12 17:30:00.000,https://pocket-image-cache.com/direct?url=http://akm-img-a-in.tosshub.com/businesstoday/images/story/202110/1280px-bse_building_at_dalal_street-660_3-sixteen_nine.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businesstoday.png', 'id': 'www.businesstoday.in', 'name': 'Business Today'}","[{'sid': 'IDTI'}, {'sid': 'HDBK'}, {'sid': 'HFCL'}, {'sid': 'ICBK'}, {'sid': 'ITC'}, {'sid': 'MIRA'}, {'sid': 'MRTI'}, {'sid': 'TAMdv'}, {'sid': 'TAMO'}, {'sid': 'ZEE'}, {'sid': '.NSEI'}]",616504c97a7f5c43e29608aa
2040,"Sensex, Nifty likely to open lower amid negative global cues",news-article,https://www.businesstoday.in/markets/stocks/story/sensex-nifty-likely-to-open-lower-amid-negative-global-cues-309094-2021-10-12?utm_source=rssfeed,"Sensex rose 77 points to end at a record closing high of 60,136 on Monday, tracking gains in index heavyweights HDFC Bank, ICICI Bank, and ITC",2021-10-12 17:30:00.000,https://pocket-image-cache.com/direct?url=http://akm-img-a-in.tosshub.com/businesstoday/images/story/202110/markets-4_6-sixteen_nine.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businesstoday.png', 'id': 'www.businesstoday.in', 'name': 'Business Today'}","[{'sid': 'IDTI'}, {'sid': 'HDBK'}, {'sid': 'ICBK'}, {'sid': 'ITC'}, {'sid': 'MIRA'}, {'sid': '.NSEI'}]",61650bd27a7f5c43e2960917
2041,"GST Network blocks ₹14,000-crore input tax credits of 66,000 taxpayers",news-article,https://www.thehindu.com/business/gst-network-blocks-14000-crore-input-tax-credits-of-66000-taxpayers/article36961729.ece,"“This is only 0.38 per cent (approximately) of average ITC utilised by all taxpayers in a financial year,” GSTN said.",2021-10-12 16:50:09.000,https://www.thehindu.com/static/theme/default/base/img/og-image.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindu.png', 'id': 'www.thehindu.com', 'name': 'The Hindu'}",[{'sid': 'ITC'}],616574e47a7f5c43e2960d07
2042,"GSTN blocks Rs 14,000-crore input tax credits of 66,000 taxpayers",news-article,https://economictimes.indiatimes.com/small-biz/gst/gstn-blocks-rs-14000-crore-input-tax-credits-of-66000-taxpayers/articleshow/86985170.cms,Department has power to block the ITC available in the electronic credit ledger of a taxpayer if tax officer has “reasons to believe” that the ITC was availed fraudulently.,2021-10-12 16:44:00.000,"https://pocket-image-cache.com/direct?url=http://img.etimg.com/thumb/msid-86965183,width-1070,height-580,imgsize-18536,overlay-etrise/photo.jpg","{'logo': 'https://assets.tickertape.in/images/news-publishers/economictimes.png', 'id': 'economictimes.indiatimes.com', 'name': 'Economic Times'}",[{'sid': 'ITC'}],616677e20444d54af03dca73
2043,"Sensex jumps 149 points to new record; Nifty closes shy of 18,000",news-article,https://www.thehindu.com/business/markets/sensex-jumps-149-points-to-new-record-nifty-closes-shy-of-18000/article36961232.ece,"Titan was the top gainer in the Sensex pack, followed by Bajaj Auto, Bajaj Finserv, SBI, Nestle India, ITC, Axis Bank and Tata Steel.",2021-10-12 16:19:32.000,https://www.thehindu.com/business/markets/37lasg/article36961231.ece/ALTERNATES/LANDSCAPE_615/TH---PTI10312019000216A,"{'logo': 'https://assets.tickertape.in/images/news-publishers/thehindu.png', 'id': 'www.thehindu.com', 'name': 'The Hindu'}","[{'sid': 'AXBK'}, {'sid': 'BAJA'}, {'sid': 'BJFS'}, {'sid': 'IDTI'}, {'sid': 'ITC'}, {'sid': 'MIRA'}, {'sid': 'NEST'}, {'sid': 'SBI'}, {'sid': 'TISC'}, {'sid': 'TITN'}, {'sid': '.NSEI'}]",61656dd87a7f5c43e2960cc2
2044,ITC is making a comeback again; should you go for it?,news-article,https://economictimes.indiatimes.com/markets/expert-view/itc-is-making-a-comeback-again-should-you-go-for-it/articleshow/86963704.cms,"“As inflation turns sticky, there is risk of early taper and rate hike from global side,” says Vaibhav Sanghavi.",2021-10-12 15:30:00.000,"https://pocket-image-cache.com/direct?url=http://img.etimg.com/thumb/msid-86963690,width-1070,height-580,imgsize-61107,overlay-etmarkets/photo.jpg","{'logo': 'https://assets.tickertape.in/images/news-publishers/economictimes.png', 'id': 'economictimes.indiatimes.com', 'name': 'Economic Times'}",[{'sid': 'ITC'}],616565827a7f5c43e2960c69
2045,India’s FMCG Firms Caught In Crossfire Between Distributors And Udaan: Exclusive,news-article,https://www.bloombergquint.com/business/indias-fmcg-firms-caught-in-crossfire-between-distributors-and-udaan-exclusive,ITC and Nestle also face distributor pushback for supplying products to Udaan.,2021-10-12 08:10:56.000,https://pocket-image-cache.com/direct?url=http://gumlet.assettype.com/bloombergquint%2F2021-04%2F8a75ebdd-bded-47a0-a1c5-1e79de653e48%2FSuhana_Masalas_and_other_FMCG_Products_on_display_inside_Vashi_APMC_Market.jpeg?rect=0%2C286%2C1280%2C672&w=1200&auto=format%2Ccompress&ogImage=true,"{'logo': 'https://assets.tickertape.in/images/news-publishers/bloombergquint.png', 'id': 'www.bloombergquint.com', 'name': 'Bloomberg Quint'}","[{'sid': 'ITC'}, {'sid': 'NEST'}]",6164fa737a7f5c43e2960856
2046,"ITC Q2 PAT Seen Up 17.8% YoY To Rs 3,806.2 Cr: Motilal Oswal",news-article,https://www.moneycontrol.com/news/business/itc-q2-pat-seen-up-17-8-yoy-to-rs-3806-2-cr-motilal-oswal-7570011.html,"Net Sales are expected to increase by 15.5 percent Y-o-Y (up 5.7 percent Q-o-Q) to Rs 12,915.6 crore, according to Motilal Oswal.",2021-10-11 17:06:06.000,https://pocket-image-cache.com/direct?url=http://images.moneycontrol.com/static-mcnews/2021/01/ITC-Limited-logo-770x433.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/moneycontrol.png', 'id': 'www.moneycontrol.com', 'name': 'Moneycontrol'}","[{'sid': 'ITC'}, {'sid': 'MOFS'}]",616425dded7a943d004d1e02
2047,"Market Roundup: Sensex up by 76 points, Nifty ends at 17,945; check top winners and losers",news-article,https://www.firstpost.com/business/market-roundup-sensex-up-by-76-points-nifty-ends-at-17945-check-top-winners-and-losers-10045881.html,"Maruti Suzuki, Power Grid, ITC, NTPC and SBI have been the top Sensex gainers",2021-10-11 16:41:28.000,https://pocket-image-cache.com/direct?url=http://images.firstpost.com/wp-content/uploads/2021/05/BSEsensex-Reuters-640.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/firstpost.png', 'id': 'www.firstpost.com', 'name': 'Firstpost'}","[{'sid': 'IDTI'}, {'sid': 'ITC'}, {'sid': 'MIRA'}, {'sid': 'MRTI'}, {'sid': 'NTPC'}, {'sid': 'SBI'}, {'sid': '.NSEI'}]",616d8ea97e4423de5dd5dafe
2048,"Sensex rises 77 points to settle at 60,136; Nifty surges 51 points to close at 17,946",news-article,https://www.hindustantimes.com/business/sensex-rises-77-points-to-settle-at-60-136-nifty-surges-51-points-to-close-at-17946-101633945138492.html,"Maruti was the top gainer in the Sensex pack, rallying nearly 4 per cent, followed by PowerGrid, ITC, NTPC, SBI, M&M, Kotak Bank and HDFC Bank.",2021-10-11 15:41:08.000,https://pocket-image-cache.com/direct?url=http://images.hindustantimes.com/img/2021/10/11/1600x900/66d4d9fa-6fa7-11eb-848d-61a48f38aea5_1614231443440_1614231490741_1633945410408.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/hindustantimes.png', 'id': 'www.hindustantimes.com', 'name': 'Hindustan Times'}","[{'sid': 'IDTI'}, {'sid': 'HDBK'}, {'sid': 'ITC'}, {'sid': 'KTKM'}, {'sid': 'MAHM'}, {'sid': 'MIRA'}, {'sid': 'NTPC'}, {'sid': 'SBI'}, {'sid': '.NSEI'}]",6164169bed7a943d004d1d6f
2049,ITC Fiama in collaboration with The Minds Foundation introduces a Virtual Clinic for mental wellbeing,news-article,https://economictimes.indiatimes.com/news/company/corporate-trends/itc-fiama-in-collaboration-with-the-minds-foundation-introduces-a-virtual-clinic-for-mental-wellbeing/articleshow/86908704.cms,"With 85 sessions available per week as a beginning, to access a session, one can sign up on The Minds Foundation page. A representative from the foundation will be in touch to book a slot basis the applicants convenience and initial assessment. Each session costs INR 300.",2021-10-10 12:20:00.000,"https://pocket-image-cache.com/direct?url=http://img.etimg.com/thumb/msid-86908702,width-1070,height-580,imgsize-30410,overlay-economictimes/photo.jpg","{'logo': 'https://assets.tickertape.in/images/news-publishers/economictimes.png', 'id': 'economictimes.indiatimes.com', 'name': 'Economic Times'}",[{'sid': 'ITC'}],616291143643eb53f8c4f28b
2050,World Mental Health Day: India Inc hastens plans to protect mental well-being of employees,news-article,https://economictimes.indiatimes.com/news/company/corporate-trends/world-mental-health-day-india-inc-hastens-plans-to-protect-mental-well-being-of-employees/articleshow/86898516.cms,"Companies such as J&J, ITC, Microsoft, TechMa, Cisco, EY, L’Oreal, Byju’s, Accenture, Hinduja Global, Mphasis, Publicis Sapient and Godrej Housing Finance are rolling out new initiatives as well as strengthening those launched earlier.",2021-10-10 10:30:00.000,"https://pocket-image-cache.com/direct?url=http://img.etimg.com/thumb/msid-86898882,width-1070,height-580,imgsize-19878,overlay-economictimes/photo.jpg","{'logo': 'https://assets.tickertape.in/images/news-publishers/economictimes.png', 'id': 'economictimes.indiatimes.com', 'name': 'Economic Times'}","[{'sid': 'HGSL'}, {'sid': 'ITC'}, {'sid': 'MBFL'}]",6161e14f031d3cdf8919c0c5
2051,"Climate change a crisis of epic proportions, role of corporates critical: ITC CMD Sanjiv Puri",news-article,https://www.businesstoday.in/latest/corporate/story/climate-change-a-crisis-of-epic-proportions-role-of-corporates-critical-itc-cmd-sanjiv-puri-308943-2021-10-09?utm_source=rssfeed,The way to deal with it is to do everything at scale and this makes the role of corporates pivotal.,2021-10-09 17:30:00.000,https://pocket-image-cache.com/direct?url=http://akm-img-a-in.tosshub.com/businesstoday/images/story/202110/sanjivpuri_1200-sixteen_nine.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businesstoday.png', 'id': 'www.businesstoday.in', 'name': 'Business Today'}",[{'sid': 'ITC'}],6161c23b031d3cdf8919c04b
2052,Unilever Indonesia de-rating underscores valuation risk to India FMCG,news-article,https://www.business-standard.com/article/companies/unilever-indonesia-de-rating-underscores-valuation-risk-to-india-fmcg-121100701010_1.html,"Currently, HUL trades at 58 times its estimated earnings for FY23. Nestle is the most expensive FMCG with 69x its FY23 P/E, while ITC is the cheapest at 17.5x",2021-10-07 18:03:00.000,https://pocket-image-cache.com/direct?url=http://bsmedia.business-standard.com/_media/bs/img/article/2020-07/01/full/1593546292-5899.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/businessstandard.png', 'id': 'www.business-standard.com', 'name': 'Business Standard'}","[{'sid': 'HLL'}, {'sid': 'ITC'}, {'sid': 'NEST'}]",615eef12e6d5dc5cdb0f909d
2053,Mashreq Bank appoints Govindaiah as Associate VP to expand India operations,news-article,https://economictimes.indiatimes.com/industry/services/property-/-cstruction/mashreq-bank-appoints-govindaiah-as-associate-vp-to-expand-india-operations/articleshow/86834796.cms,"Prior to joining Mashreq he was instrumental in setting up Danske IT, a Danish Captive operation in Bangalore as director group real estate and corporate services. Govindaiah has worked with the firm for seven years and has a total experience of around 25 years and has worked with companies like ITC…",2021-10-07 13:58:00.000,"https://pocket-image-cache.com/direct?url=http://img.etimg.com/thumb/msid-86834806,width-1070,height-580,imgsize-16524,overlay-economictimes/photo.jpg","{'logo': 'https://assets.tickertape.in/images/news-publishers/economictimes.png', 'id': 'economictimes.indiatimes.com', 'name': 'Economic Times'}",[{'sid': 'ITC'}],615eb872e6d5dc5cdb0f8ead
2054,KRChoksey Picks These 6 Stocks For An Upside Of 6-33%,news-article,https://www.moneycontrol.com/news/photos/business/stocks/krchoksey-picks-these-6-stocks-for-an-upside-of-6-33-7550751.html,"ITC, Dr Reddy’s Laboratories, Tata Motors and HDFC AMC among the picks for October. Read on for target prices",2021-10-07 12:41:41.000,https://pocket-image-cache.com/direct?url=http://images.moneycontrol.com/static-mcnews/2021/10/sensex_stocks-1-770x433.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/moneycontrol.png', 'id': 'www.moneycontrol.com', 'name': 'Moneycontrol'}","[{'sid': 'REDY'}, {'sid': 'HDFA'}, {'sid': 'ITC'}, {'sid': 'TAMdv'}, {'sid': 'TAMO'}]",615ea793e6d5dc5cdb0f8e14
2055,Ice Cream Parlours To Attract 18% And Cloud Kitchens 5% GST: CBIC,news-article,https://www.moneycontrol.com/news/business/economy/ice-cream-parlours-to-attract-18-and-cloud-kitchens-5-gst-cbic-7552781.html,"The circular now provides that since ice cream parlours sell already manufactured ice cream, they do not have character of a restaurant and accordingly, would attract GST rate of 18 percent (with ITC).",2021-10-06 22:46:15.000,https://pocket-image-cache.com/direct?url=http://images.moneycontrol.com/static-mcnews/2017/05/vadilal_icecream_1280-770x433.jpg,"{'logo': 'https://assets.tickertape.in/images/news-publishers/moneycontrol.png', 'id': 'www.moneycontrol.com', 'name': 'Moneycontrol'}",[{'sid': 'ITC'}],615de07207495e54d2f3b216
2056,"ITC, Tata Motors, HDFC AMC And More: Top Stock Picks For October By KRChoksey",news-article,https://www.bloombergquint.com/research-reports/itc-tata-motors-hdfc-amc-and-more-top-stock-picks-for-october-by-krchoksey,"ITC, Tata Motors, HDFC AMC And More: Top Stock Picks For October By KRChoksey",2021-10-06 14:05:47.000,https://pocket-image-cache.com/direct?url=http://gumlet.assettype.com/bloombergquint%2F2021-10%2F06c2dfa7-c85f-4852-b6f8-6beaf09286dc%2FClementines_are_picked_by_hand_during_the_harvest_in_Spain__Photographer_Angel_GarciaBloomberg.jpg?rect=0%2C470%2C3998%2C2099&w=1200&auto=format%2Ccompress&ogImage=true,"{'logo': 'https://assets.tickertape.in/images/news-publishers/bloombergquint.png', 'id': 'www.bloombergquint.com', 'name': 'Bloomberg Quint'}","[{'sid': 'HDFA'}, {'sid': 'ITC'}, {'sid': 'TAMdv'}, {'sid': 'TAMO'}]",615d62c707495e54d2f3ad20
